Selected Gene,Overlapping Gene,Overlapping Strand,Overlapping Gene name,Overlapping Gene start (bp),Overlapping Gene end (bp),Selected Strand,Selected Gene name,Selected Gene start (bp),Selected Gene end (bp),overlap type
ENSG00000204962,ENSG00000204967,1,PCDHA4,140807068,141012347,1,PCDHA8,140841187,141012347,6.0
ENSG00000204962,ENSG00000204965,1,PCDHA5,140821613,141012347,1,PCDHA8,140841187,141012347,6.0
ENSG00000204962,ENSG00000081842,1,PCDHA6,140827960,141012347,1,PCDHA8,140841187,141012347,6.0
ENSG00000204962,ENSG00000204963,1,PCDHA7,140834269,141012347,1,PCDHA8,140841187,141012347,6.0
ENSG00000204961,ENSG00000204970,1,PCDHA1,140786140,141012347,1,PCDHA9,140847772,141012347,6.0
ENSG00000204961,ENSG00000204969,1,PCDHA2,140794852,141012347,1,PCDHA9,140847772,141012347,6.0
ENSG00000204961,ENSG00000255408,1,PCDHA3,140801057,141012347,1,PCDHA9,140847772,141012347,6.0
ENSG00000204961,ENSG00000204967,1,PCDHA4,140807068,141012347,1,PCDHA9,140847772,141012347,6.0
ENSG00000204961,ENSG00000204965,1,PCDHA5,140821613,141012347,1,PCDHA9,140847772,141012347,6.0
ENSG00000204961,ENSG00000081842,1,PCDHA6,140827960,141012347,1,PCDHA9,140847772,141012347,6.0
ENSG00000204961,ENSG00000204963,1,PCDHA7,140834269,141012347,1,PCDHA9,140847772,141012347,6.0
ENSG00000204961,ENSG00000204962,1,PCDHA8,140841187,141012347,1,PCDHA9,140847772,141012347,6.0
ENSG00000250120,ENSG00000204970,1,PCDHA1,140786140,141012347,1,PCDHA10,140855883,141012347,6.0
ENSG00000250120,ENSG00000204969,1,PCDHA2,140794852,141012347,1,PCDHA10,140855883,141012347,6.0
ENSG00000250120,ENSG00000255408,1,PCDHA3,140801057,141012347,1,PCDHA10,140855883,141012347,6.0
ENSG00000250120,ENSG00000204967,1,PCDHA4,140807068,141012347,1,PCDHA10,140855883,141012347,6.0
ENSG00000250120,ENSG00000204965,1,PCDHA5,140821613,141012347,1,PCDHA10,140855883,141012347,6.0
ENSG00000250120,ENSG00000081842,1,PCDHA6,140827960,141012347,1,PCDHA10,140855883,141012347,6.0
ENSG00000250120,ENSG00000204963,1,PCDHA7,140834269,141012347,1,PCDHA10,140855883,141012347,6.0
ENSG00000250120,ENSG00000204962,1,PCDHA8,140841187,141012347,1,PCDHA10,140855883,141012347,6.0
ENSG00000250120,ENSG00000204961,1,PCDHA9,140848382,141012347,1,PCDHA10,140855883,141012347,6.0
ENSG00000249158,ENSG00000204970,1,PCDHA1,140786140,141012347,1,PCDHA11,140868183,141012347,6.0
ENSG00000249158,ENSG00000204969,1,PCDHA2,140794852,141012347,1,PCDHA11,140868183,141012347,6.0
ENSG00000249158,ENSG00000255408,1,PCDHA3,140801057,141012347,1,PCDHA11,140868183,141012347,6.0
ENSG00000249158,ENSG00000204967,1,PCDHA4,140807068,141012347,1,PCDHA11,140868183,141012347,6.0
ENSG00000249158,ENSG00000204965,1,PCDHA5,140821613,141012347,1,PCDHA11,140868183,141012347,6.0
ENSG00000249158,ENSG00000081842,1,PCDHA6,140827960,141012347,1,PCDHA11,140868183,141012347,6.0
ENSG00000249158,ENSG00000204963,1,PCDHA7,140834269,141012347,1,PCDHA11,140868183,141012347,6.0
ENSG00000249158,ENSG00000204962,1,PCDHA8,140841187,141012347,1,PCDHA11,140868183,141012347,6.0
ENSG00000249158,ENSG00000204961,1,PCDHA9,140848382,141012347,1,PCDHA11,140868183,141012347,6.0
ENSG00000249158,ENSG00000250120,1,PCDHA10,140855897,141012347,1,PCDHA11,140868183,141012347,6.0
ENSG00000251664,ENSG00000204970,1,PCDHA1,140786140,141012347,1,PCDHA12,140875302,141012347,6.0
ENSG00000251664,ENSG00000204969,1,PCDHA2,140794852,141012347,1,PCDHA12,140875302,141012347,6.0
ENSG00000251664,ENSG00000255408,1,PCDHA3,140801057,141012347,1,PCDHA12,140875302,141012347,6.0
ENSG00000251664,ENSG00000204967,1,PCDHA4,140807068,141012347,1,PCDHA12,140875302,141012347,6.0
ENSG00000251664,ENSG00000204965,1,PCDHA5,140821613,141012347,1,PCDHA12,140875302,141012347,6.0
ENSG00000251664,ENSG00000081842,1,PCDHA6,140827960,141012347,1,PCDHA12,140875302,141012347,6.0
ENSG00000251664,ENSG00000204963,1,PCDHA7,140834269,141012347,1,PCDHA12,140875302,141012347,6.0
ENSG00000251664,ENSG00000204962,1,PCDHA8,140841187,141012347,1,PCDHA12,140875302,141012347,6.0
ENSG00000251664,ENSG00000204961,1,PCDHA9,140848382,141012347,1,PCDHA12,140875302,141012347,6.0
ENSG00000251664,ENSG00000250120,1,PCDHA10,140855897,141012347,1,PCDHA12,140875302,141012347,6.0
ENSG00000251664,ENSG00000249158,1,PCDHA11,140868957,141012347,1,PCDHA12,140875302,141012347,6.0
ENSG00000239389,ENSG00000204970,1,PCDHA1,140786140,141012347,1,PCDHA13,140882124,141012347,6.0
ENSG00000239389,ENSG00000204969,1,PCDHA2,140794852,141012347,1,PCDHA13,140882124,141012347,6.0
ENSG00000239389,ENSG00000255408,1,PCDHA3,140801057,141012347,1,PCDHA13,140882124,141012347,6.0
ENSG00000239389,ENSG00000204967,1,PCDHA4,140807068,141012347,1,PCDHA13,140882124,141012347,6.0
ENSG00000239389,ENSG00000204965,1,PCDHA5,140821613,141012347,1,PCDHA13,140882124,141012347,6.0
ENSG00000239389,ENSG00000081842,1,PCDHA6,140827960,141012347,1,PCDHA13,140882124,141012347,6.0
ENSG00000239389,ENSG00000204963,1,PCDHA7,140834269,141012347,1,PCDHA13,140882124,141012347,6.0
ENSG00000239389,ENSG00000204962,1,PCDHA8,140841187,141012347,1,PCDHA13,140882124,141012347,6.0
ENSG00000239389,ENSG00000204961,1,PCDHA9,140848382,141012347,1,PCDHA13,140882124,141012347,6.0
ENSG00000239389,ENSG00000250120,1,PCDHA10,140855897,141012347,1,PCDHA13,140882124,141012347,6.0
ENSG00000239389,ENSG00000249158,1,PCDHA11,140868957,141012347,1,PCDHA13,140882124,141012347,6.0
ENSG00000239389,ENSG00000251664,1,PCDHA12,140875308,141012347,1,PCDHA13,140882124,141012347,6.0
ENSG00000243232,ENSG00000204970,1,PCDHA1,140786140,141012347,1,PCDHAC2,140966470,141012347,6.0
ENSG00000243232,ENSG00000204969,1,PCDHA2,140794852,141012347,1,PCDHAC2,140966470,141012347,6.0
ENSG00000243232,ENSG00000255408,1,PCDHA3,140801057,141012347,1,PCDHAC2,140966470,141012347,6.0
ENSG00000243232,ENSG00000204967,1,PCDHA4,140807068,141012347,1,PCDHAC2,140966470,141012347,6.0
ENSG00000243232,ENSG00000204965,1,PCDHA5,140821613,141012347,1,PCDHAC2,140966470,141012347,6.0
ENSG00000243232,ENSG00000081842,1,PCDHA6,140827960,141012347,1,PCDHAC2,140966470,141012347,6.0
ENSG00000243232,ENSG00000204963,1,PCDHA7,140834269,141012347,1,PCDHAC2,140966470,141012347,6.0
ENSG00000243232,ENSG00000204962,1,PCDHA8,140841187,141012347,1,PCDHAC2,140966470,141012347,6.0
ENSG00000243232,ENSG00000204961,1,PCDHA9,140848382,141012347,1,PCDHAC2,140966470,141012347,6.0
ENSG00000243232,ENSG00000250120,1,PCDHA10,140855897,141012347,1,PCDHAC2,140966470,141012347,6.0
ENSG00000243232,ENSG00000249158,1,PCDHA11,140868957,141012347,1,PCDHAC2,140966470,141012347,6.0
ENSG00000243232,ENSG00000251664,1,PCDHA12,140875308,141012347,1,PCDHAC2,140966470,141012347,6.0
ENSG00000243232,ENSG00000239389,1,PCDHA13,140882124,141012347,1,PCDHAC2,140966470,141012347,6.0
ENSG00000243232,ENSG00000248383,1,PCDHAC1,140926299,141012347,1,PCDHAC2,140966470,141012347,6.0
ENSG00000248383,ENSG00000204970,1,PCDHA1,140786140,141012347,1,PCDHAC1,140926299,141012347,6.0
ENSG00000248383,ENSG00000204969,1,PCDHA2,140794852,141012347,1,PCDHAC1,140926299,141012347,6.0
ENSG00000248383,ENSG00000255408,1,PCDHA3,140801057,141012347,1,PCDHAC1,140926299,141012347,6.0
ENSG00000248383,ENSG00000204967,1,PCDHA4,140807068,141012347,1,PCDHAC1,140926299,141012347,6.0
ENSG00000248383,ENSG00000204965,1,PCDHA5,140821613,141012347,1,PCDHAC1,140926299,141012347,6.0
ENSG00000248383,ENSG00000081842,1,PCDHA6,140827960,141012347,1,PCDHAC1,140926299,141012347,6.0
ENSG00000248383,ENSG00000204963,1,PCDHA7,140834269,141012347,1,PCDHAC1,140926299,141012347,6.0
ENSG00000248383,ENSG00000204962,1,PCDHA8,140841187,141012347,1,PCDHAC1,140926299,141012347,6.0
ENSG00000248383,ENSG00000204961,1,PCDHA9,140848382,141012347,1,PCDHAC1,140926299,141012347,6.0
ENSG00000248383,ENSG00000250120,1,PCDHA10,140855897,141012347,1,PCDHAC1,140926299,141012347,6.0
ENSG00000248383,ENSG00000249158,1,PCDHA11,140868957,141012347,1,PCDHAC1,140926299,141012347,6.0
ENSG00000248383,ENSG00000251664,1,PCDHA12,140875308,141012347,1,PCDHAC1,140926299,141012347,6.0
ENSG00000248383,ENSG00000239389,1,PCDHA13,140882124,141012347,1,PCDHAC1,140926299,141012347,6.0
ENSG00000204967,ENSG00000204970,1,PCDHA1,140786140,141012347,1,PCDHA4,140807037,141012347,6.0
ENSG00000204967,ENSG00000204969,1,PCDHA2,140794852,141012347,1,PCDHA4,140807037,141012347,6.0
ENSG00000204967,ENSG00000255408,1,PCDHA3,140801057,141012347,1,PCDHA4,140807037,141012347,6.0
ENSG00000170445,ENSG00000112855,1,HARS2,140691455,140699305,-1,HARS1,140673035,140691537,2.0
ENSG00000182700,ENSG00000185129,1,PURA,140114109,140125619,1,IGIP,140125937,140129392,1.0
ENSG00000176055,ENSG00000113356,1,POLR3G,90474864,90514557,-1,MBLAC2,90458209,90474771,5.0
ENSG00000113356,ENSG00000176055,-1,MBLAC2,90458209,90474771,1,POLR3G,90471748,90514557,5.0
ENSG00000186105,ENSG00000086200,1,IPO11,62412763,62628582,1,LRRC70,62578819,62581446,6.0
ENSG00000112983,ENSG00000112984,1,KIF20A,138179112,138187723,-1,BRD8,138139770,138178953,2.0
ENSG00000164331,ENSG00000164338,1,UTP15,73565743,73583380,-1,ANKRA2,73552190,73565667,2.0
ENSG00000164338,ENSG00000164331,-1,ANKRA2,73552190,73565639,1,UTP15,73565443,73583380,2.0
ENSG00000074317,ENSG00000175766,1,EIF4E1B,176630675,176646644,-1,SNCB,176620082,176630556,2.0
ENSG00000048140,ENSG00000175766,1,EIF4E1B,176630675,176646644,1,TSPAN17,176647387,176659054,1.0
ENSG00000175766,ENSG00000074317,-1,SNCB,176620082,176630534,1,EIF4E1B,176630618,176646644,2.0
ENSG00000164182,ENSG00000049167,-1,ERCC8,60866454,60945070,1,NDUFAF2,60945177,61154531,2.0
ENSG00000164187,ENSG00000145604,1,SKP2,36152111,36184319,-1,LMBRD2,36098407,36151887,2.0
ENSG00000145604,ENSG00000164187,-1,LMBRD2,36098407,36151887,1,SKP2,36151989,36196849,2.0
ENSG00000082213,ENSG00000113360,-1,DROSHA,31400494,31532093,1,C5orf22,31532287,31555053,2.0
ENSG00000113360,ENSG00000082213,1,C5orf22,31532301,31555053,-1,DROSHA,31400494,31532196,2.0
ENSG00000172568,ENSG00000055163,1,CYFIP2,157266123,157395594,-1,FNDC9,157341598,157345677,5.0
ENSG00000055147,ENSG00000037749,1,MFAP3,154038967,154057450,-1,FAM114A2,153990148,154038936,2.0
ENSG00000037749,ENSG00000055147,-1,FAM114A2,153990148,154038910,1,MFAP3,154038959,154220478,2.0
ENSG00000176087,ENSG00000113108,-1,APBB3,140558268,140564598,1,SLC35A4,140564446,140569100,2.0
ENSG00000213523,ENSG00000113108,-1,APBB3,140558268,140564598,-1,SRA1,140537340,140557677,1.0
ENSG00000085231,ENSG00000152942,1,RAD17,69369818,69414801,-1,AK6,69350984,69370013,2.0
ENSG00000085231,ENSG00000273841,-1,TAF9,69364743,69369520,-1,AK6,69350984,69370013,3.0
ENSG00000152939,ENSG00000152942,1,RAD17,69369818,69414801,1,MARVELD2,69415065,69444330,1.0
ENSG00000273841,ENSG00000152942,1,RAD17,69369818,69414801,-1,TAF9,69362026,69370013,2.0
ENSG00000273841,ENSG00000085231,-1,AK6,69350984,69369520,-1,TAF9,69362026,69370013,3.0
ENSG00000152942,ENSG00000273841,-1,TAF9,69364743,69369520,1,RAD17,69369293,69414801,2.0
ENSG00000152942,ENSG00000085231,-1,AK6,69350984,69369520,1,RAD17,69369293,69414801,2.0
ENSG00000113108,ENSG00000176087,1,SLC35A4,140564828,140569100,-1,APBB3,140558268,140564781,2.0
ENSG00000145723,ENSG00000145725,1,PPIP5K2,103120301,103212799,-1,GIN1,103086000,103120138,2.0
ENSG00000113163,ENSG00000122008,1,POLK,75511891,75609991,-1,CERT1,75356345,75512138,2.0
ENSG00000049167,ENSG00000164182,1,NDUFAF2,60945205,61153026,-1,ERCC8,60866454,60945073,2.0
ENSG00000081853,ENSG00000204956,1,PCDHGA1,141330514,141512975,1,PCDHGA2,141338760,141512975,6.0
ENSG00000254245,ENSG00000204956,1,PCDHGA1,141330514,141512975,1,PCDHGA3,141343829,141512975,6.0
ENSG00000254245,ENSG00000081853,1,PCDHGA2,141338760,141512975,1,PCDHGA3,141343829,141512975,6.0
ENSG00000254221,ENSG00000204956,1,PCDHGA1,141330514,141512975,1,PCDHGB1,141350099,141512975,6.0
ENSG00000254221,ENSG00000081853,1,PCDHGA2,141338760,141512975,1,PCDHGB1,141350099,141512975,6.0
ENSG00000254221,ENSG00000254245,1,PCDHGA3,141343829,141512975,1,PCDHGB1,141350099,141512975,6.0
ENSG00000262576,ENSG00000204956,1,PCDHGA1,141330514,141512975,1,PCDHGA4,141355021,141512975,6.0
ENSG00000262576,ENSG00000081853,1,PCDHGA2,141338760,141512975,1,PCDHGA4,141355021,141512975,6.0
ENSG00000262576,ENSG00000254245,1,PCDHGA3,141343829,141512975,1,PCDHGA4,141355021,141512975,6.0
ENSG00000262576,ENSG00000254221,1,PCDHGB1,141350099,141512975,1,PCDHGA4,141355021,141512975,6.0
ENSG00000253910,ENSG00000204956,1,PCDHGA1,141330514,141512975,1,PCDHGB2,141359994,141512975,6.0
ENSG00000253910,ENSG00000081853,1,PCDHGA2,141338760,141512975,1,PCDHGB2,141359994,141512975,6.0
ENSG00000253910,ENSG00000254245,1,PCDHGA3,141343829,141512975,1,PCDHGB2,141359994,141512975,6.0
ENSG00000253910,ENSG00000254221,1,PCDHGB1,141350099,141512975,1,PCDHGB2,141359994,141512975,6.0
ENSG00000253910,ENSG00000262576,1,PCDHGA4,141355021,141512975,1,PCDHGB2,141359994,141512975,6.0
ENSG00000253485,ENSG00000204956,1,PCDHGA1,141330514,141512975,1,PCDHGA5,141364162,141512975,6.0
ENSG00000253485,ENSG00000081853,1,PCDHGA2,141338760,141512975,1,PCDHGA5,141364162,141512975,6.0
ENSG00000253485,ENSG00000254245,1,PCDHGA3,141343829,141512975,1,PCDHGA5,141364162,141512975,6.0
ENSG00000253485,ENSG00000254221,1,PCDHGB1,141350099,141512975,1,PCDHGA5,141364162,141512975,6.0
ENSG00000253485,ENSG00000262576,1,PCDHGA4,141355021,141512975,1,PCDHGA5,141364162,141512975,6.0
ENSG00000253485,ENSG00000253910,1,PCDHGB2,141359994,141512975,1,PCDHGA5,141364162,141512975,6.0
ENSG00000262209,ENSG00000204956,1,PCDHGA1,141330514,141512975,1,PCDHGB3,141370242,141512975,6.0
ENSG00000262209,ENSG00000081853,1,PCDHGA2,141338760,141512975,1,PCDHGB3,141370242,141512975,6.0
ENSG00000262209,ENSG00000254245,1,PCDHGA3,141343829,141512975,1,PCDHGB3,141370242,141512975,6.0
ENSG00000262209,ENSG00000254221,1,PCDHGB1,141350099,141512975,1,PCDHGB3,141370242,141512975,6.0
ENSG00000262209,ENSG00000262576,1,PCDHGA4,141355021,141512975,1,PCDHGB3,141370242,141512975,6.0
ENSG00000262209,ENSG00000253910,1,PCDHGB2,141359994,141512975,1,PCDHGB3,141370242,141512975,6.0
ENSG00000262209,ENSG00000253485,1,PCDHGA5,141364162,141512975,1,PCDHGB3,141370242,141512975,6.0
ENSG00000253731,ENSG00000204956,1,PCDHGA1,141330514,141512975,1,PCDHGA6,141373891,141512975,6.0
ENSG00000253731,ENSG00000081853,1,PCDHGA2,141338760,141512975,1,PCDHGA6,141373891,141512975,6.0
ENSG00000253731,ENSG00000254245,1,PCDHGA3,141343829,141512975,1,PCDHGA6,141373891,141512975,6.0
ENSG00000253731,ENSG00000254221,1,PCDHGB1,141350099,141512975,1,PCDHGA6,141373891,141512975,6.0
ENSG00000253731,ENSG00000262576,1,PCDHGA4,141355021,141512975,1,PCDHGA6,141373891,141512975,6.0
ENSG00000253731,ENSG00000253910,1,PCDHGB2,141359994,141512975,1,PCDHGA6,141373891,141512975,6.0
ENSG00000253731,ENSG00000253485,1,PCDHGA5,141364162,141512975,1,PCDHGA6,141373891,141512975,6.0
ENSG00000253731,ENSG00000262209,1,PCDHGB3,141370242,141512975,1,PCDHGA6,141373891,141512975,6.0
ENSG00000253537,ENSG00000204956,1,PCDHGA1,141330514,141512975,1,PCDHGA7,141382739,141512975,6.0
ENSG00000253537,ENSG00000081853,1,PCDHGA2,141338760,141512975,1,PCDHGA7,141382739,141512975,6.0
ENSG00000253537,ENSG00000254245,1,PCDHGA3,141343829,141512975,1,PCDHGA7,141382739,141512975,6.0
ENSG00000253537,ENSG00000254221,1,PCDHGB1,141350099,141512975,1,PCDHGA7,141382739,141512975,6.0
ENSG00000253537,ENSG00000262576,1,PCDHGA4,141355021,141512975,1,PCDHGA7,141382739,141512975,6.0
ENSG00000253537,ENSG00000253910,1,PCDHGB2,141359994,141512975,1,PCDHGA7,141382739,141512975,6.0
ENSG00000253537,ENSG00000253485,1,PCDHGA5,141364162,141512975,1,PCDHGA7,141382739,141512975,6.0
ENSG00000253537,ENSG00000262209,1,PCDHGB3,141370242,141512975,1,PCDHGA7,141382739,141512975,6.0
ENSG00000253537,ENSG00000253731,1,PCDHGA6,141373891,141512975,1,PCDHGA7,141382739,141512975,6.0
ENSG00000253953,ENSG00000204956,1,PCDHGA1,141330514,141512975,1,PCDHGB4,141387698,141512975,6.0
ENSG00000253953,ENSG00000081853,1,PCDHGA2,141338760,141512975,1,PCDHGB4,141387698,141512975,6.0
ENSG00000253953,ENSG00000254245,1,PCDHGA3,141343829,141512975,1,PCDHGB4,141387698,141512975,6.0
ENSG00000253953,ENSG00000254221,1,PCDHGB1,141350099,141512975,1,PCDHGB4,141387698,141512975,6.0
ENSG00000253953,ENSG00000262576,1,PCDHGA4,141355021,141512975,1,PCDHGB4,141387698,141512975,6.0
ENSG00000253953,ENSG00000253910,1,PCDHGB2,141359994,141512975,1,PCDHGB4,141387698,141512975,6.0
ENSG00000253953,ENSG00000253485,1,PCDHGA5,141364162,141512975,1,PCDHGB4,141387698,141512975,6.0
ENSG00000253953,ENSG00000262209,1,PCDHGB3,141370242,141512975,1,PCDHGB4,141387698,141512975,6.0
ENSG00000253953,ENSG00000253731,1,PCDHGA6,141373891,141512975,1,PCDHGB4,141387698,141512975,6.0
ENSG00000253953,ENSG00000253537,1,PCDHGA7,141382742,141512975,1,PCDHGB4,141387698,141512975,6.0
ENSG00000253767,ENSG00000204956,1,PCDHGA1,141330514,141512975,1,PCDHGA8,141390157,141512975,6.0
ENSG00000253767,ENSG00000081853,1,PCDHGA2,141338760,141512975,1,PCDHGA8,141390157,141512975,6.0
ENSG00000253767,ENSG00000254245,1,PCDHGA3,141343829,141512975,1,PCDHGA8,141390157,141512975,6.0
ENSG00000253767,ENSG00000254221,1,PCDHGB1,141350099,141512975,1,PCDHGA8,141390157,141512975,6.0
ENSG00000253767,ENSG00000262576,1,PCDHGA4,141355021,141512975,1,PCDHGA8,141390157,141512975,6.0
ENSG00000253767,ENSG00000253910,1,PCDHGB2,141359994,141512975,1,PCDHGA8,141390157,141512975,6.0
ENSG00000253767,ENSG00000253485,1,PCDHGA5,141364162,141512975,1,PCDHGA8,141390157,141512975,6.0
ENSG00000253767,ENSG00000262209,1,PCDHGB3,141370242,141512975,1,PCDHGA8,141390157,141512975,6.0
ENSG00000253767,ENSG00000253731,1,PCDHGA6,141373891,141512975,1,PCDHGA8,141390157,141512975,6.0
ENSG00000253767,ENSG00000253537,1,PCDHGA7,141382742,141512975,1,PCDHGA8,141390157,141512975,6.0
ENSG00000253767,ENSG00000253953,1,PCDHGB4,141387698,141512975,1,PCDHGA8,141390157,141512975,6.0
ENSG00000261934,ENSG00000204956,1,PCDHGA1,141330514,141512975,1,PCDHGA9,141402778,141512975,6.0
ENSG00000261934,ENSG00000081853,1,PCDHGA2,141338760,141512975,1,PCDHGA9,141402778,141512975,6.0
ENSG00000261934,ENSG00000254245,1,PCDHGA3,141343829,141512975,1,PCDHGA9,141402778,141512975,6.0
ENSG00000261934,ENSG00000254221,1,PCDHGB1,141350099,141512975,1,PCDHGA9,141402778,141512975,6.0
ENSG00000261934,ENSG00000262576,1,PCDHGA4,141355021,141512975,1,PCDHGA9,141402778,141512975,6.0
ENSG00000261934,ENSG00000253910,1,PCDHGB2,141359994,141512975,1,PCDHGA9,141402778,141512975,6.0
ENSG00000261934,ENSG00000253485,1,PCDHGA5,141364162,141512975,1,PCDHGA9,141402778,141512975,6.0
ENSG00000261934,ENSG00000262209,1,PCDHGB3,141370242,141512975,1,PCDHGA9,141402778,141512975,6.0
ENSG00000261934,ENSG00000253731,1,PCDHGA6,141373891,141512975,1,PCDHGA9,141402778,141512975,6.0
ENSG00000261934,ENSG00000253537,1,PCDHGA7,141382742,141512975,1,PCDHGA9,141402778,141512975,6.0
ENSG00000261934,ENSG00000253953,1,PCDHGB4,141387698,141512975,1,PCDHGA9,141402778,141512975,6.0
ENSG00000261934,ENSG00000253767,1,PCDHGA8,141392633,141512975,1,PCDHGA9,141402778,141512975,6.0
ENSG00000261934,ENSG00000276547,1,PCDHGB5,141397947,141512975,1,PCDHGA9,141402778,141512975,6.0
ENSG00000253846,ENSG00000204956,1,PCDHGA1,141330514,141512975,1,PCDHGA10,141412987,141512975,6.0
ENSG00000253846,ENSG00000081853,1,PCDHGA2,141338760,141512975,1,PCDHGA10,141412987,141512975,6.0
ENSG00000253846,ENSG00000254245,1,PCDHGA3,141343829,141512975,1,PCDHGA10,141412987,141512975,6.0
ENSG00000253846,ENSG00000254221,1,PCDHGB1,141350099,141512975,1,PCDHGA10,141412987,141512975,6.0
ENSG00000253846,ENSG00000262576,1,PCDHGA4,141355021,141512975,1,PCDHGA10,141412987,141512975,6.0
ENSG00000253846,ENSG00000253910,1,PCDHGB2,141359994,141512975,1,PCDHGA10,141412987,141512975,6.0
ENSG00000253846,ENSG00000253485,1,PCDHGA5,141364162,141512975,1,PCDHGA10,141412987,141512975,6.0
ENSG00000253846,ENSG00000262209,1,PCDHGB3,141370242,141512975,1,PCDHGA10,141412987,141512975,6.0
ENSG00000253846,ENSG00000253731,1,PCDHGA6,141373891,141512975,1,PCDHGA10,141412987,141512975,6.0
ENSG00000253846,ENSG00000253537,1,PCDHGA7,141382742,141512975,1,PCDHGA10,141412987,141512975,6.0
ENSG00000253846,ENSG00000253953,1,PCDHGB4,141387698,141512975,1,PCDHGA10,141412987,141512975,6.0
ENSG00000253846,ENSG00000253767,1,PCDHGA8,141392633,141512975,1,PCDHGA10,141412987,141512975,6.0
ENSG00000253846,ENSG00000276547,1,PCDHGB5,141397947,141512975,1,PCDHGA10,141412987,141512975,6.0
ENSG00000253846,ENSG00000261934,1,PCDHGA9,141402778,141512975,1,PCDHGA10,141412987,141512975,6.0
ENSG00000253846,ENSG00000253305,1,PCDHGB6,141408021,141512975,1,PCDHGA10,141412987,141512975,6.0
ENSG00000254122,ENSG00000204956,1,PCDHGA1,141330514,141512975,1,PCDHGB7,141417645,141512975,6.0
ENSG00000254122,ENSG00000081853,1,PCDHGA2,141338760,141512975,1,PCDHGB7,141417645,141512975,6.0
ENSG00000254122,ENSG00000254245,1,PCDHGA3,141343829,141512975,1,PCDHGB7,141417645,141512975,6.0
ENSG00000254122,ENSG00000254221,1,PCDHGB1,141350099,141512975,1,PCDHGB7,141417645,141512975,6.0
ENSG00000254122,ENSG00000262576,1,PCDHGA4,141355021,141512975,1,PCDHGB7,141417645,141512975,6.0
ENSG00000254122,ENSG00000253910,1,PCDHGB2,141359994,141512975,1,PCDHGB7,141417645,141512975,6.0
ENSG00000254122,ENSG00000253485,1,PCDHGA5,141364162,141512975,1,PCDHGB7,141417645,141512975,6.0
ENSG00000254122,ENSG00000262209,1,PCDHGB3,141370242,141512975,1,PCDHGB7,141417645,141512975,6.0
ENSG00000254122,ENSG00000253731,1,PCDHGA6,141373891,141512975,1,PCDHGB7,141417645,141512975,6.0
ENSG00000254122,ENSG00000253537,1,PCDHGA7,141382742,141512975,1,PCDHGB7,141417645,141512975,6.0
ENSG00000254122,ENSG00000253953,1,PCDHGB4,141387698,141512975,1,PCDHGB7,141417645,141512975,6.0
ENSG00000254122,ENSG00000253767,1,PCDHGA8,141392633,141512975,1,PCDHGB7,141417645,141512975,6.0
ENSG00000254122,ENSG00000276547,1,PCDHGB5,141397947,141512975,1,PCDHGB7,141417645,141512975,6.0
ENSG00000254122,ENSG00000261934,1,PCDHGA9,141402778,141512975,1,PCDHGB7,141417645,141512975,6.0
ENSG00000254122,ENSG00000253305,1,PCDHGB6,141408021,141512975,1,PCDHGB7,141417645,141512975,6.0
ENSG00000254122,ENSG00000253846,1,PCDHGA10,141412987,141512975,1,PCDHGB7,141417645,141512975,6.0
ENSG00000253873,ENSG00000204956,1,PCDHGA1,141330514,141512975,1,PCDHGA11,141421047,141512975,6.0
ENSG00000253873,ENSG00000081853,1,PCDHGA2,141338760,141512975,1,PCDHGA11,141421047,141512975,6.0
ENSG00000253873,ENSG00000254245,1,PCDHGA3,141343829,141512975,1,PCDHGA11,141421047,141512975,6.0
ENSG00000253873,ENSG00000254221,1,PCDHGB1,141350099,141512975,1,PCDHGA11,141421047,141512975,6.0
ENSG00000253873,ENSG00000262576,1,PCDHGA4,141355021,141512975,1,PCDHGA11,141421047,141512975,6.0
ENSG00000253873,ENSG00000253910,1,PCDHGB2,141359994,141512975,1,PCDHGA11,141421047,141512975,6.0
ENSG00000253873,ENSG00000253485,1,PCDHGA5,141364162,141512975,1,PCDHGA11,141421047,141512975,6.0
ENSG00000253873,ENSG00000262209,1,PCDHGB3,141370242,141512975,1,PCDHGA11,141421047,141512975,6.0
ENSG00000253873,ENSG00000253731,1,PCDHGA6,141373891,141512975,1,PCDHGA11,141421047,141512975,6.0
ENSG00000253873,ENSG00000253537,1,PCDHGA7,141382742,141512975,1,PCDHGA11,141421047,141512975,6.0
