chrom	tss_pos	strand	gene	gene_id	transcript_id
chr12	49843105	-1	BCDIN3D	ENSG00000186666	ENST00000333924.6
chr12	49903899	-1	FAIM2	ENSG00000135472	ENST00000320634.8
chr12	49950736	1	AQP2	ENSG00000167580	ENST00000199280.4
chr12	49961871	1	AQP5	ENSG00000161798	ENST00000293599.7
chr12	49972946	1	AQP6	ENSG00000086159	ENST00000315520.10
chr12	50025462	-1	RACGAP1	ENSG00000161800	ENST00000546786.5
chr12	50057595	1	ASIC1	ENSG00000110881	ENST00000447966.7
chr12	50085341	1	SMARCD1	ENSG00000066117	ENST00000394963.9
chr12	50104007	1	GPD1	ENSG00000167588	ENST00000301149.8
chr12	50112235	1	COX14	ENSG00000178449	ENST00000550487.6
chr12	50167368	-1	CERS5	ENSG00000139624	ENST00000317551.12
chr12	50283519	-1	LIMA1	ENSG00000050405	ENST00000341247.9
chr12	50396608	-1	FAM186A	ENSG00000185958	ENST00000327337.6
chr12	50400894	1	LARP4	ENSG00000161813	ENST00000548697.5
chr12	50504984	1	DIP2B	ENSG00000066084	ENST00000301180.10
chr12	50764100	1	ATF1	ENSG00000123268	ENST00000262053.8
chr12	50842925	1	TMPRSS12	ENSG00000186452	ENST00000398458.4
chr12	50925014	1	METTL7A	ENSG00000185432	ENST00000332160.5
chr12	50953921	1	HIGD1C	ENSG00000214511	ENST00000398455.3
chr12	51026383	-1	SLC11A2	ENSG00000110911	ENST00000644495.1
chr12	51048326	1	LETMD1	ENSG00000050426	ENST00000262055.9
chr12	51083595	-1	CSRNP2	ENSG00000110925	ENST00000228515.6
chr12	51173134	-1	TFCP2	ENSG00000135457	ENST00000257915.10
chr12	51218061	-1	POU6F1	ENSG00000184271	ENST00000333640.12
chr12	51238825	1	DAZAP2	ENSG00000183283	ENST00000425012.6
chr12	51270283	-1	SMAGP	ENSG00000170545	ENST00000605627.1
chr12	51324153	-1	BIN2	ENSG00000110934	ENST00000452142.7
chr12	51346678	-1	CELA1	ENSG00000139610	ENST00000293636.2
chr12	51391651	-1	GALNT6	ENSG00000139629	ENST00000604381.5
chr12	51424830	1	SLC4A8	ENSG00000050438	ENST00000453097.7
chr12	51591235	1	SCN8A	ENSG00000196876	ENST00000545061.5
chr12	51814924	-1	TMDD1	ENSG00000284730	ENST00000642069.2
chr12	51848717	-1	FIGNL2	ENSG00000261308	ENST00000618634.3
chr12	51888102	1	ANKRD33	ENSG00000167612	ENST00000301190.11
chr12	51907503	1	ACVRL1	ENSG00000139567	ENST00000388922.9
chr12	51951698	1	ACVR1B	ENSG00000135503	ENST00000257963.9
chr12	52006945	1	TAMALIN	ENSG00000161835	ENST00000293662.9
chr12	52051441	1	NR4A1	ENSG00000123358	ENST00000394824.2
chr12	52069977	1	ATG101	ENSG00000123395	ENST00000336854.9
chr12	52079703	1	SMIM41	ENSG00000284791	ENST00000546390.2
chr12	52192013	-1	KRT80	ENSG00000167767	ENST00000394815.3
chr12	52233242	1	KRT7	ENSG00000135480	ENST00000331817.6
chr12	52249299	1	KRT86	ENSG00000170442	ENST00000553310.6
chr12	52291533	-1	KRT81	ENSG00000205426	ENST00000327741.9
chr12	52321397	-1	KRT83	ENSG00000170523	ENST00000293670.3
chr12	52367480	-1	KRT85	ENSG00000135443	ENST00000257901.7
chr12	52385651	-1	KRT84	ENSG00000161849	ENST00000257951.3
chr12	52406334	-1	KRT82	ENSG00000161850	ENST00000257974.3
chr12	52434370	-1	KRT75	ENSG00000170454	ENST00000252245.6
chr12	52452145	-1	KRT6B	ENSG00000185479	ENST00000252252.4
chr12	52473804	-1	KRT6C	ENSG00000170465	ENST00000252250.7
chr12	52493256	-1	KRT6A	ENSG00000205420	ENST00000330722.7
chr12	52520393	-1	KRT5	ENSG00000186081	ENST00000252242.9
chr12	52553144	-1	KRT71	ENSG00000139648	ENST00000267119.6
chr12	52573842	-1	KRT74	ENSG00000170484	ENST00000305620.3
chr12	52601462	-1	KRT72	ENSG00000170486	ENST00000293745.7
chr12	52615331	-1	KRT73	ENSG00000186049	ENST00000552855.1
chr12	52652210	-1	KRT2	ENSG00000172867	ENST00000309680.4
chr12	52680406	-1	KRT1	ENSG00000167768	ENST00000252244.3
chr12	52703523	-1	KRT77	ENSG00000189182	ENST00000341809.8
chr12	52777344	-1	KRT76	ENSG00000185069	ENST00000332411.2
chr12	52796116	-1	KRT3	ENSG00000186442	ENST00000417996.2
chr12	52814115	-1	KRT4	ENSG00000170477	ENST00000551956.2
chr12	52834310	-1	KRT79	ENSG00000185640	ENST00000330553.6
chr12	52848993	-1	KRT78	ENSG00000170423	ENST00000304620.5
chr12	52905075	-1	KRT8	ENSG00000170421	ENST00000692008.1
chr12	52949117	1	KRT18	ENSG00000111057	ENST00000388835.4
chr12	53006455	1	EIF4B	ENSG00000063046	ENST00000262056.14
chr12	53050064	1	TNS2	ENSG00000111077	ENST00000314250.11
chr12	53079389	-1	SPRYD3	ENSG00000167778	ENST00000301463.9
chr12	53097666	1	IGFBP6	ENSG00000167779	ENST00000301464.4
chr12	53103485	1	SOAT2	ENSG00000167780	ENST00000301466.8
chr12	53180645	-1	CSAD	ENSG00000139631	ENST00000453446.6
chr12	53180721	1	ZNF740	ENSG00000139651	ENST00000416904.5
chr12	53207250	-1	ITGB7	ENSG00000139626	ENST00000267082.10
chr12	53232208	-1	RARG	ENSG00000172819	ENST00000425354.7
chr12	53241888	1	ENSG00000283536	ENSG00000283536	ENST00000635789.1
chr12	53252094	1	MFSD5	ENSG00000182544	ENST00000329548.5
chr12	53268298	1	ESPL1	ENSG00000135476	ENST00000257934.9
chr12	53295541	1	PFDN5	ENSG00000123349	ENST00000547130.6
chr12	53299694	1	MYG1	ENSG00000139637	ENST00000267103.10
chr12	53321609	-1	AAAS	ENSG00000094914	ENST00000209873.9
chr12	53336353	-1	SP7	ENSG00000170374	ENST00000536324.4
chr12	53380175	1	SP1	ENSG00000185591	ENST00000327443.9
chr12	53423854	1	AMHR2	ENSG00000135409	ENST00000257863.9
chr12	53441733	1	PRR13	ENSG00000205352	ENST00000429243.7
chr12	53452101	1	PCBP2	ENSG00000197111	ENST00000546463.6
chr12	53499457	-1	MAP3K12	ENSG00000139625	ENST00000547488.6
chr12	53501282	1	TARBP2	ENSG00000139546	ENST00000266987.7
chr12	53507483	-1	NPFF	ENSG00000139574	ENST00000267017.4
chr12	53625978	-1	ATF7-NPFF	ENSG00000267281	ENST00000591834.1
chr12	53626381	-1	ATF7	ENSG00000170653	ENST00000420353.7
chr12	53676081	-1	ATP5MC2	ENSG00000135390	ENST00000549748.2
chr12	53727451	-1	CALCOCO1	ENSG00000012822	ENST00000550804.6
chr12	53938830	1	HOXC13	ENSG00000123364	ENST00000243056.5
chr12	53954902	1	HOXC12	ENSG00000123407	ENST00000243103.4
chr12	53973125	1	HOXC11	ENSG00000123388	ENST00000546378.1
chr12	53985145	1	HOXC10	ENSG00000180818	ENST00000303460.5
chr12	53985844	1	ENSG00000273049	ENSG00000273049	ENST00000513209.1
chr12	54000160	1	HOXC9	ENSG00000180806	ENST00000303450.5
chr12	54008984	1	HOXC8	ENSG00000037965	ENST00000040584.6
chr12	54028439	1	HOXC6	ENSG00000197757	ENST00000243108.5
chr12	54033049	1	HOXC5	ENSG00000172789	ENST00000312492.3
chr12	54053834	1	HOXC4	ENSG00000198353	ENST00000430889.3
chr12	54188973	-1	SMUG1	ENSG00000123415	ENST00000337581.7
chr12	54280121	-1	CBX5	ENSG00000094916	ENST00000209875.9
chr12	54280725	1	HNRNPA1	ENSG00000135486	ENST00000340913.11
chr12	54301014	-1	NFE2	ENSG00000123405	ENST00000435572.7
chr12	54325130	1	COPZ1	ENSG00000111481	ENST00000262061.7
chr12	54364485	-1	GPR84	ENSG00000139572	ENST00000267015.4
chr12	54391297	-1	ZNF385A	ENSG00000161642	ENST00000338010.9
chr12	54419265	-1	ITGA5	ENSG00000161638	ENST00000293379.9
chr12	54473601	-1	GTSF1	ENSG00000170627	ENST00000305879.8
chr12	54497751	1	NCKAP1L	ENSG00000123338	ENST00000293373.11
chr12	54549600	1	PDE1B	ENSG00000123360	ENST00000243052.8
chr12	54588658	-1	PPP1R1A	ENSG00000135447	ENST00000257905.13
chr12	54634894	-1	LACRT	ENSG00000135413	ENST00000257867.5
chr12	54648364	-1	DCD	ENSG00000161634	ENST00000293371.11
chr12	54854515	1	MUCL1	ENSG00000172551	ENST00000308796.11
chr12	54973553	-1	TESPA1	ENSG00000135426	ENST00000526532.5
chr12	55019973	1	NEUROD4	ENSG00000123307	ENST00000242994.4
chr12	55129680	1	OR9K2	ENSG00000170605	ENST00000641374.1
chr12	55221024	1	OR10A7	ENSG00000179919	ENST00000326258.1
chr12	55244608	1	OR6C74	ENSG00000197706	ENST00000343399.5
chr12	55296568	-1	OR6C6	ENSG00000188324	ENST00000358433.3
chr12	55320560	1	OR6C1	ENSG00000205330	ENST00000379668.3
chr12	55330042	1	OR6C3	ENSG00000205329	ENST00000641364.1
chr12	55362974	1	OR6C75	ENSG00000187857	ENST00000641576.1
chr12	55400528	1	OR6C65	ENSG00000205328	ENST00000379665.3
chr12	55426253	1	OR6C76	ENSG00000185821	ENST00000328314.3
chr12	55444075	1	OR6C2	ENSG00000179695	ENST00000641202.1
chr12	55470137	-1	OR6C70	ENSG00000184954	ENST00000327335.4
chr12	55492377	1	OR6C68	ENSG00000205327	ENST00000548615.1
chr12	55551198	1	OR6C4	ENSG00000179626	ENST00000394256.2
chr12	55572467	1	OR2AP1	ENSG00000179615	ENST00000641114.1
chr12	55636891	1	OR10P1	ENSG00000175398	ENST00000309675.3
chr12	55681735	1	METTL7B	ENSG00000170439	ENST00000394252.4
chr12	55707903	-1	ITGA7	ENSG00000135424	ENST00000257879.11
chr12	55716035	1	ENSG00000258311	ENSG00000258311	ENST00000550412.5
chr12	55716045	1	BLOC1S1	ENSG00000135441	ENST00000548925.6
chr12	55720392	1	RDH5	ENSG00000135437	ENST00000257895.10
chr12	55729008	-1	CD63	ENSG00000135404	ENST00000257857.9
chr12	55743121	1	GDF11	ENSG00000135414	ENST00000257868.10
chr12	55817723	-1	SARNP	ENSG00000205323	ENST00000336133.8
chr12	55818043	1	ORMDL2	ENSG00000123353	ENST00000550836.1
chr12	55827545	-1	ENSG00000257390	ENSG00000257390	ENST00000546837.5
chr12	55829586	-1	DNAJC14	ENSG00000135392	ENST00000678005.2
chr12	55842935	-1	MMP19	ENSG00000123342	ENST00000322569.9
chr12	55927893	-1	PYM1	ENSG00000170473	ENST00000408946.7
chr12	55932062	1	DGKA	ENSG00000065357	ENST00000553783.5
chr12	55966041	-1	PMEL	ENSG00000185664	ENST00000548747.6
chr12	55966829	1	CDK2	ENSG00000123374	ENST00000266970.9
chr12	55974077	1	RAB5B	ENSG00000111540	ENST00000360299.10
chr12	55997275	1	SUOX	ENSG00000139531	ENST00000266971.8
chr12	56021042	1	IKZF4	ENSG00000123411	ENST00000547167.6
chr12	56041917	1	RPS26	ENSG00000197728	ENST00000646449.2
chr12	56080164	1	ERBB3	ENSG00000065361	ENST00000267101.8
chr12	56101330	1	ENSG00000257411	ENSG00000257411	ENST00000548861.2
chr12	56104558	1	PA2G4	ENSG00000170515	ENST00000303305.11
chr12	56116632	1	RPL41	ENSG00000229117	ENST00000546591.6
chr12	56118265	1	ZC3H10	ENSG00000135482	ENST00000257940.7
chr12	56128266	1	ESYT1	ENSG00000139641	ENST00000394048.10
chr12	56152589	1	MYL6B	ENSG00000196465	ENST00000551834.5
chr12	56158358	1	MYL6	ENSG00000092841	ENST00000550697.6
chr12	56189482	-1	SMARCC2	ENSG00000139613	ENST00000550164.6
chr12	56221921	-1	RNF41	ENSG00000181852	ENST00000345093.9
chr12	56224341	1	NABP2	ENSG00000139579	ENST00000267023.9
chr12	56230761	1	SLC39A5	ENSG00000139540	ENST00000437277.1
chr12	56258383	-1	ANKRD52	ENSG00000139645	ENST00000267116.8
chr12	56266941	1	COQ10A	ENSG00000135469	ENST00000308197.10
chr12	56300329	-1	CS	ENSG00000062485	ENST00000351328.8
chr12	56315987	-1	CNPY2	ENSG00000257727	ENST00000273308.9
chr12	56316043	-1	ENSG00000144785	ENSG00000144785	ENST00000547423.5
chr12	56333999	-1	PAN2	ENSG00000135473	ENST00000440411.8
chr12	56338883	1	IL23A	ENSG00000110944	ENST00000228534.6
chr12	56360106	-1	STAT2	ENSG00000170581	ENST00000314128.9
chr12	56362856	-1	APOF	ENSG00000175336	ENST00000398189.4
chr12	56449425	-1	TIMELESS	ENSG00000111602	ENST00000553532.6
chr12	56454656	-1	MIP	ENSG00000135517	ENST00000652304.1
chr12	56468577	1	SPRYD4	ENSG00000176422	ENST00000338146.7
chr12	56488160	-1	GLS2	ENSG00000135423	ENST00000311966.9
chr12	56521819	1	RBMS2	ENSG00000076067	ENST00000262031.10
chr12	56630325	-1	BAZ2A	ENSG00000076108	ENST00000549884.6
chr12	56645983	-1	ATP5F1B	ENSG00000110955	ENST00000262030.8
chr12	56688283	-1	PTGES3	ENSG00000110958	ENST00000262033.11
chr12	56725298	-1	NACA	ENSG00000196531	ENST00000454682.6
chr12	56741534	-1	ENSG00000285625	ENSG00000285625	ENST00000647707.1
chr12	56752322	-1	PRIM1	ENSG00000198056	ENST00000338193.11
chr12	56763323	1	HSD17B6	ENSG00000025423	ENST00000322165.1
chr12	56934407	-1	SDR9C7	ENSG00000170426	ENST00000293502.2
chr12	56957607	-1	RDH16	ENSG00000139547	ENST00000398138.5
chr12	56994491	1	GPR182	ENSG00000166856	ENST00000300098.3
chr12	57006545	-1	ZBTB39	ENSG00000166860	ENST00000300101.3
chr12	57016528	-1	TAC3	ENSG00000166863	ENST00000458521.7
chr12	57050128	-1	MYO1A	ENSG00000166866	ENST00000300119.8
chr12	57078790	-1	NEMP1	ENSG00000166881	ENST00000300128.9
chr12	57089113	1	NAB2	ENSG00000166886	ENST00000300131.8
chr12	57111358	-1	STAT6	ENSG00000166888	ENST00000537215.6
chr12	57128482	1	LRP1	ENSG00000123384	ENST00000243077.8
chr12	57216793	1	NXPH4	ENSG00000182379	ENST00000349394.6
chr12	57229710	1	SHMT2	ENSG00000182199	ENST00000328923.8
chr12	57237103	-1	NDUFA4L2	ENSG00000185633	ENST00000554503.6
chr12	57251186	-1	STAC3	ENSG00000185482	ENST00000332782.7
chr12	57430789	-1	R3HDM2	ENSG00000179912	ENST00000448732.1
chr12	57434783	1	INHBC	ENSG00000175189	ENST00000309668.3
chr12	57455306	1	INHBE	ENSG00000139269	ENST00000266646.3
chr12	57459784	1	GLI1	ENSG00000111087	ENST00000228682.7
chr12	57479865	-1	ARHGAP9	ENSG00000123329	ENST00000393791.8
chr12	57488067	1	MARS1	ENSG00000166986	ENST00000262027.10
chr12	57520479	-1	ENSG00000285133	ENSG00000285133	ENST00000642841.1
chr12	57520510	-1	DDIT3	ENSG00000175197	ENST00000552740.5
chr12	57522823	1	MBD6	ENSG00000166987	ENST00000355673.8
chr12	57547176	-1	DCTN2	ENSG00000175203	ENST00000678505.1
chr12	57550043	1	KIF5A	ENSG00000155980	ENST00000455537.7
chr12	57591191	1	PIP4K2C	ENSG00000166908	ENST00000354947.10
chr12	57604823	1	DTX3	ENSG00000178498	ENST00000548198.5
chr12	57611434	1	ARHGEF25	ENSG00000240771	ENST00000286494.9
chr12	57633200	-1	B4GALNT1	ENSG00000135454	ENST00000341156.9
chr12	57694144	1	OS9	ENSG00000135506	ENST00000257966.12
chr12	57738741	-1	AGAP2	ENSG00000135439	ENST00000547588.6
chr12	57745038	1	TSPAN31	ENSG00000135452	ENST00000257910.8
chr12	57752309	-1	CDK4	ENSG00000135446	ENST00000257904.11
chr12	57755102	1	MARCHF9	ENSG00000139266	ENST00000266643.6
chr12	57767077	-1	CYP27B1	ENSG00000111012	ENST00000228606.9
chr12	57772104	-1	METTL1	ENSG00000037897	ENST00000324871.12
chr12	57772613	1	EEF1AKMT3	ENSG00000123427	ENST00000300209.13
chr12	57773052	1	ENSG00000257921	ENSG00000257921	ENST00000546504.1
chr12	57782786	1	TSFM	ENSG00000123297	ENST00000548851.5
chr12	57818733	-1	AVIL	ENSG00000135407	ENST00000549994.2
chr12	57846703	-1	CTDSP2	ENSG00000175215	ENST00000548823.1
chr12	57941566	1	ATP23	ENSG00000166896	ENST00000300145.4
chr12	58920503	-1	LRIG3	ENSG00000139263	ENST00000320743.8
chr12	59596028	1	SLC16A7	ENSG00000118596	ENST00000547379.6
chr12	62191435	-1	TAFA2	ENSG00000198673	ENST00000551449.1
chr12	62260403	1	USP15	ENSG00000135655	ENST00000280377.10
chr12	62466825	1	MON2	ENSG00000061987	ENST00000393630.8
chr12	62935149	-1	PPM1H	ENSG00000111110	ENST00000228705.7
chr12	63151200	-1	AVPR1A	ENSG00000166148	ENST00000299178.4
chr12	63668492	-1	DPY19L2	ENSG00000177990	ENST00000324472.9
chr12	63779908	1	RXYLT1	ENSG00000118600	ENST00000261234.11
chr12	63844699	1	SRGAP1	ENSG00000196935	ENST00000355086.8
chr12	64222295	-1	KICS2	ENSG00000174206	ENST00000398055.8
chr12	64390757	-1	C12orf56	ENSG00000185306	ENST00000543942.7
chr12	64404391	1	XPOT	ENSG00000184575	ENST00000332707.10
chr12	64452119	1	TBK1	ENSG00000183735	ENST00000331710.10
chr12	64610494	1	RASSF3	ENSG00000153179	ENST00000542104.6
chr12	64759405	-1	GNS	ENSG00000135677	ENST00000258145.8
chr12	64824666	1	TBC1D30	ENSG00000111490	ENST00000544457.1
chr12	65121304	-1	WIF1	ENSG00000156076	ENST00000286574.9
chr12	65169582	1	LEMD3	ENSG00000174106	ENST00000308330.3
chr12	65278731	1	MSRB3	ENSG00000174099	ENST00000540804.5
chr12	65824482	1	HMGA2	ENSG00000149948	ENST00000403681.7
chr12	66130749	-1	LLPH	ENSG00000139233	ENST00000266604.7
chr12	66169995	-1	TMBIM4	ENSG00000155957	ENST00000358230.8
chr12	66189213	1	IRAK3	ENSG00000090376	ENST00000261233.9
chr12	66302492	1	HELB	ENSG00000127311	ENST00000247815.9
chr12	66679075	-1	GRIP1	ENSG00000155974	ENST00000359742.9
chr12	67269357	1	CAND1	ENSG00000111530	ENST00000545606.6
chr12	67648744	1	DYRK2	ENSG00000127334	ENST00000344096.4
chr12	68159739	-1	IFNG	ENSG00000111537	ENST00000229135.4
chr12	68225809	-1	IL26	ENSG00000111536	ENST00000229134.5
chr12	68253603	-1	IL22	ENSG00000127318	ENST00000538666.6
chr12	68332361	-1	MDM1	ENSG00000111554	ENST00000682720.1
chr12	68610907	1	RAP1B	ENSG00000127314	ENST00000450214.6
chr12	68686977	1	NUP107	ENSG00000111581	ENST00000229179.9
chr12	68746175	1	SLC35E3	ENSG00000175782	ENST00000398004.4
chr12	68809023	1	MDM2	ENSG00000135679	ENST00000393416.7
chr12	68933170	-1	CPM	ENSG00000135678	ENST00000551568.6
chr12	69239568	1	CPSF6	ENSG00000111605	ENST00000435070.7
chr12	69348380	1	LYZ	ENSG00000090382	ENST00000261267.7
chr12	69359742	1	YEATS4	ENSG00000127337	ENST00000247843.7
chr12	69470419	1	FRS2	ENSG00000166225	ENST00000549092.5
chr12	69585458	1	CCT2	ENSG00000166226	ENST00000299300.11
chr12	69610906	-1	LRRC10	ENSG00000198812	ENST00000361484.5
chr12	69699302	-1	BEST3	ENSG00000127325	ENST00000330891.10
chr12	69738859	1	RAB3IP	ENSG00000127328	ENST00000247833.12
chr12	69825226	1	MYRFL	ENSG00000166268	ENST00000552032.7
chr12	70243432	1	CNOT2	ENSG00000111596	ENST00000229195.8
chr12	70366289	1	KCNMB4	ENSG00000135643	ENST00000258111.5
chr12	70637428	-1	PTPRB	ENSG00000127329	ENST00000334414.11
chr12	70920737	-1	PTPRR	ENSG00000153233	ENST00000283228.7
chr12	71157998	-1	TSPAN8	ENSG00000127324	ENST00000247829.8
chr12	71439797	1	LGR5	ENSG00000139292	ENST00000266674.10
chr12	71663847	-1	ZFC3H1	ENSG00000133858	ENST00000378743.9
chr12	71664300	1	THAP2	ENSG00000173451	ENST00000308086.3
chr12	71686081	1	TMEM19	ENSG00000139291	ENST00000266673.10
chr12	71754862	1	RAB21	ENSG00000080371	ENST00000261263.5
chr12	71839758	1	TBC1D15	ENSG00000121749	ENST00000485960.7
chr12	71938844	1	TPH2	ENSG00000139287	ENST00000333850.4
chr12	72272369	1	TRHDE	ENSG00000072657	ENST00000261180.10
chr12	74537834	1	ATXN7L3B	ENSG00000253719	ENST00000519948.4
chr12	75209747	-1	KCNC2	ENSG00000166006	ENST00000298972.5
chr12	75334669	1	GLIPR1L1	ENSG00000173401	ENST00000378695.9
chr12	75390900	-1	CAPS2	ENSG00000180881	ENST00000552497.5
chr12	75391088	1	GLIPR1L2	ENSG00000180481	ENST00000550916.6
chr12	75480754	1	GLIPR1	ENSG00000139278	ENST00000266659.8
chr12	75511608	-1	KRR1	ENSG00000111615	ENST00000229214.9
chr12	76031603	-1	PHLDA1	ENSG00000139289	ENST00000602540.5
chr12	76084684	-1	NAP1L1	ENSG00000187109	ENST00000618691.5
chr12	76348414	-1	BBS10	ENSG00000179941	ENST00000650064.2
chr12	76559770	-1	OSBPL8	ENSG00000091039	ENST00000261183.8
chr12	76764253	1	ZDHHC17	ENSG00000186908	ENST00000550876.1
chr12	76879018	-1	CSRP2	ENSG00000175183	ENST00000311083.10
chr12	77065568	-1	E2F7	ENSG00000165891	ENST00000322886.12
chr12	77830893	1	NAV3	ENSG00000067798	ENST00000397909.7
chr12	78864773	1	SYT1	ENSG00000067715	ENST00000261205.9
chr12	79690963	-1	PAWR	ENSG00000177425	ENST00000328827.9
chr12	79935096	-1	PPP1R12A	ENSG00000058272	ENST00000450142.7
chr12	80099536	1	OTOGL	ENSG00000165899	ENST00000547103.7
chr12	80444234	1	PTPRQ	ENSG00000139304	ENST00000644991.3
chr12	80707633	1	MYF6	ENSG00000111046	ENST00000228641.4
chr12	80716911	1	MYF5	ENSG00000111049	ENST00000228644.4
chr12	80937933	-1	LIN7A	ENSG00000111052	ENST00000552864.6
chr12	81078078	1	ACSS3	ENSG00000111058	ENST00000548058.6
chr12	81598339	-1	PPFIA2	ENSG00000139220	ENST00000443686.7
chr12	82358386	-1	CCDC59	ENSG00000133773	ENST00000256151.8
chr12	82358528	1	METTL25	ENSG00000127720	ENST00000248306.8
chr12	82686905	1	TMTC2	ENSG00000179104	ENST00000321196.8
chr12	84912798	-1	SLC6A15	ENSG00000072041	ENST00000266682.10
chr12	85036276	-1	TSPAN19	ENSG00000231738	ENST00000532498.7
chr12	85036350	1	LRRIQ1	ENSG00000133640	ENST00000393217.7
chr12	85280219	1	ALX1	ENSG00000180318	ENST00000316824.4
chr12	85836408	-1	RASSF9	ENSG00000198774	ENST00000361228.5
chr12	85874294	1	NTS	ENSG00000133636	ENST00000256010.7
chr12	86256390	-1	MGAT4C	ENSG00000182050	ENST00000611864.5
chr12	88029400	-1	C12orf50	ENSG00000165805	ENST00000298699.7
chr12	88035535	1	C12orf29	ENSG00000133641	ENST00000356891.4
chr12	88142087	-1	CEP290	ENSG00000198707	ENST00000552810.6
chr12	88142306	1	TMTC3	ENSG00000139324	ENST00000266712.11
chr12	88580470	-1	KITLG	ENSG00000049130	ENST00000644744.1
chr12	89352496	-1	DUSP6	ENSG00000139318	ENST00000548755.1
chr12	89524795	-1	GALNT4	ENSG00000257594	ENST00000529983.3
chr12	89526046	-1	POC1B	ENSG00000139323	ENST00000313546.8
chr12	89526197	-1	POC1B-GALNT4	ENSG00000259075	ENST00000548729.5
chr12	89708837	-1	ATP2B1	ENSG00000070961	ENST00000428670.8
chr12	90955175	-1	CCER1	ENSG00000197651	ENST00000358859.3
chr12	91004971	-1	EPYC	ENSG00000083782	ENST00000261172.8
chr12	91058023	-1	KERA	ENSG00000139330	ENST00000266719.4
chr12	91111493	-1	LUM	ENSG00000139329	ENST00000266718.5
chr12	91182816	-1	DCN	ENSG00000011465	ENST00000052754.10
chr12	92145845	-1	BTG1	ENSG00000133639	ENST00000256015.5
chr12	92702988	1	PLEKHG7	ENSG00000187510	ENST00000344636.6
chr12	92929294	-1	EEA1	ENSG00000102189	ENST00000322349.13
chr12	93377924	1	NUDT4	ENSG00000173598	ENST00000415493.7
chr12	93441946	-1	UBE2N	ENSG00000177889	ENST00000318066.7
chr12	93467516	1	MRPL42	ENSG00000198015	ENST00000393128.8
chr12	93572674	1	SOCS2	ENSG00000120833	ENST00000551556.2
chr12	93677374	1	CRADD	ENSG00000169372	ENST00000332896.8
chr12	94148576	1	PLXNC1	ENSG00000136040	ENST00000258526.9
chr12	94459866	-1	CEP83	ENSG00000173588	ENST00000397809.10
chr12	94650556	-1	TMCC3	ENSG00000057704	ENST00000261226.9
chr12	95003696	-1	NDUFA12	ENSG00000184752	ENST00000327772.7
chr12	95073617	-1	NR2C1	ENSG00000120798	ENST00000333003.10
chr12	95217463	-1	FGD6	ENSG00000180263	ENST00000546711.5
chr12	95217806	1	VEZT	ENSG00000028203	ENST00000436874.6
chr12	95474154	1	METAP2	ENSG00000111142	ENST00000550777.5
chr12	95548797	-1	USP44	ENSG00000136014	ENST00000549639.1
chr12	95790763	-1	NTN4	ENSG00000074527	ENST00000343702.9
chr12	95858964	1	SNRPF	ENSG00000139343	ENST00000553192.5
chr12	95942613	-1	CCDC38	ENSG00000165972	ENST00000344280.8
chr12	95943330	1	AMDHD1	ENSG00000139344	ENST00000266736.7
chr12	95996343	-1	HAL	ENSG00000084110	ENST00000261208.8
chr12	96035586	-1	LTA4H	ENSG00000111144	ENST00000228740.7
chr12	96194374	1	ELK3	ENSG00000111145	ENST00000228741.8
chr12	96400438	-1	CDK17	ENSG00000059758	ENST00000261211.8
chr12	96489576	1	CFAP54	ENSG00000188596	ENST00000524981.9
chr12	96907256	1	NEDD1	ENSG00000139350	ENST00000266742.9
chr12	98515589	1	TMPO	ENSG00000120802	ENST00000556029.6
chr12	98593685	1	SLC25A3	ENSG00000075415	ENST00000552981.6
chr12	98644787	-1	IKBIP	ENSG00000166130	ENST00000299157.5
chr12	98645289	1	APAF1	ENSG00000120868	ENST00000551964.6
chr12	99154763	-1	ANKS1B	ENSG00000185046	ENST00000549493.6
chr12	99647752	1	FAM71C	ENSG00000180219	ENST00000324341.2
chr12	100142873	-1	UHRF1BP1L	ENSG00000111647	ENST00000279907.12
chr12	100200815	1	ACTR6	ENSG00000075089	ENST00000546902.5
chr12	100267078	-1	DEPDC4	ENSG00000166153	ENST00000550587.6
chr12	100267176	1	SCYL2	ENSG00000136021	ENST00000360820.7
chr12	100357073	1	SLC17A8	ENSG00000179520	ENST00000323346.10
chr12	100473865	1	NR1H4	ENSG00000012504	ENST00000392986.8
chr12	100573683	1	GAS2L3	ENSG00000139354	ENST00000547754.6
chr12	100794775	1	ANO4	ENSG00000151572	ENST00000392977.8
chr12	101210237	-1	SLC5A8	ENSG00000256870	ENST00000536262.3
chr12	101280104	1	UTP20	ENSG00000120800	ENST00000261637.5
